time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-06-07 06:10:56.446 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43470860288,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,206994736,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:11:56.448 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43470675968,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224820528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:12:56.451 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43470094336,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239500592,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:13:56.453 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43469914112,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,254180656,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:14:56.455 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43468779520,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,18,86968968,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:15:56.457 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43467972608,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,100600456,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:16:56.459 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43465875456,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,148834952,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:17:56.461 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43463131136,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,170855048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:18:56.464 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462799360,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,184486536,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:19:56.466 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43467857920,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,199166600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:20:56.469 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43466739712,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,251595400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:21:56.470 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43465670656,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,296684168,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:22:56.472 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43466375168,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,7,112629464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:23:56.474 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43463401472,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,230069976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:24:56.477 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43463135232,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,243701464,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:25:56.479 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462471680,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,257332952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:26:56.481 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462135808,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,273061592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:27:56.483 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461697536,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,286693080,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:28:56.486 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43464851456,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,300324568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:29:56.488 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462676480,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,16,118979936,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:30:56.490 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462123520,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,131562848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:31:56.492 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462406144,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,145194336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:32:56.495 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461644288,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,160922976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:33:56.497 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43451060224,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,174554464,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:34:56.499 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43450109952,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,188185952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:35:56.501 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43449421824,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,203914592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:36:56.503 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43449282560,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,217546080,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:37:56.506 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43449008128,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,231177568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:38:56.508 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43448315904,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,250051936,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:39:56.510 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43447681024,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,277314912,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:40:56.512 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43446611968,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,291994976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:41:56.514 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43446726656,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,4,87212320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:42:56.516 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43446366208,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,100843808,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:43:56.518 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43423006720,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,160612640,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:44:56.520 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43421908992,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,207798560,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:45:56.522 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43419353088,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,223527200,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:46:56.523 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43418959872,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,236110112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:47:56.524 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43418071040,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,252887328,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:48:56.526 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43417751552,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,268615968,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
