time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-06-07 06:06:56.863 UTC, , , , , , , , , ,1029,3267373,118488,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,112872,43457982464,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112872,1654578476434,,, , , , , , , , , ,3145728,112843, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,243849248,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:07:56.865 UTC, , , , , , , , , ,1029,3267373,118488,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,112872,43466854400,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112872,1654578476434,,, , , , , , , , , ,3145728,112843, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,271112224,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:08:56.867 UTC, , , , , , , , , ,1029,3269853,120968,2128, ,18, ,125, , , , , , , , , ,18,18, , , ,5,9,22, ,34, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,116929,43465674752,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,116929,1654578476434,,, , , , , , , , , ,3145728,116900,31,31,31,31, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4057,3, , , , , , ,1,14,112622896,1, , , , , , ,134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,63,20,29, , , , , , , , , 
2022-06-07 06:09:56.870 UTC, , , , , , , , , ,1029,3269853,120968,2128, ,18, ,22, , , , , , , , , ,18,18, , , ,5,9,22, ,10, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,117327,43461853184,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117327,1654578476434,,, , , , , , , , , ,3145728,117298,8,8,8,8, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,193363248,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,17,2,1, , , , , , , , , 
2022-06-07 06:10:56.872 UTC, , , , , , , , , ,1029,3269853,120968,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,117327,43471073280,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117327,1654578476434,,, , , , , , , , , ,3145728,117298, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,206994736,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:11:56.874 UTC, , , , , , , , , ,1029,3269853,120968,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,117327,43470692352,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117327,1654578476434,,, , , , , , , , , ,3145728,117298, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224820528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:12:56.876 UTC, , , , , , , , , ,1029,3269853,120968,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,117327,43470114816,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117327,1654578476434,,, , , , , , , , , ,3145728,117298, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239500592,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:13:56.879 UTC, , , , , , , , , ,1029,3271325,122440,2128, ,18, ,131, , , , , , , , , ,18,18, , , ,5,9,22, ,37, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,121421,43469938688,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121421,1654578476434,,, , , , , , , , , ,3145728,121392,20,20,20,20, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4094,3, , , , , , , , ,254180656,1, , , , , , ,139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,67,21,29, , , , , , , , , 
2022-06-07 06:14:56.881 UTC, , , , , , , , , ,1029,3271325,122440,2128, ,18, ,10, , , , , , , , , ,18,18, , , ,5,9,22, ,4, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,121817,43468791808,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121817,1654578476434,,, , , , , , , , , ,3145728,121788,10,10,10,10, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,396,1, , , , , , ,1,18,88017544,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,1, , , , , , , , , 
2022-06-07 06:15:56.882 UTC, , , , , , , , , ,1029,3271325,122440,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,9,22, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,121817,43468496896,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121817,1654578476434,,, , , , , , , , , ,3145728,121788, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,100600456,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 06:16:56.884 UTC, , , , , , , , , ,1029,3271325,122440,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,121817,43465949184,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121817,1654578476434,,, , , , , , , , , ,3145728,121788, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,148834952,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:17:56.887 UTC, , , , , , , , , ,1029,3271325,122440,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,121817,43465371648,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121817,1654578476434,,, , , , , , , , , ,3145728,121788, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,170855048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:18:56.889 UTC, , , , , , , , , ,1029,3273805,124920,2128, ,18, ,131, , , , , , , , , ,18,18, , , ,5,9,22, ,37, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,125952,43462823936,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125952,1654578476434,,, , , , , , , , , ,3145728,125923,33,33,33,33, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4135,3, , , , , , , , ,184486536,1, , , , , , ,139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,67,21,29, , , , , , , , , 
2022-06-07 06:19:56.891 UTC, , , , , , , , , ,1029,3273805,124920,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,9,22, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,126349,43469791232,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,126349,1654578476434,,, , , , , , , , , ,3145728,126320,10,10,10,10, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,397,1, , , , , , , , ,199166600,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 06:20:56.892 UTC, , , , , , , , , ,1029,3273805,124920,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,126349,43467489280,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,126349,1654578476434,,, , , , , , , , , ,3145728,126320, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,251595400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:21:56.894 UTC, , , , , , , , , ,1029,3273805,124920,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,9,22, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,126349,43465797632,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,126349,1654578476434,,, , , , , , , , , ,3145728,126320, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,297732744,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 06:22:56.896 UTC, , , , , , , , , ,1029,3273805,124920,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,126349,43466735616,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,126349,1654578476434,,, , , , , , , , , ,3145728,126320, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,7,112629464,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:23:56.899 UTC, , , , , , , , , ,1469,3276725,127400,2128, ,18, ,149, , , , , , , , , ,18,18, , , ,5,9,22, ,46, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,130523,43463475200,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130523,1654578476434,,, , , , , , , , , ,3145728,130494,46,46,46,46, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4174,3, , , , , , , , ,230069976,1, , , , , , ,158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,87,20,29, , , , , , , , , 
2022-06-07 06:24:56.901 UTC, , , , , , , , , ,1469,3276725,127400,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,9,22, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,130919,43463135232,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130919,1654578476434,,, , , , , , , , , ,3145728,130890,29,29,29,29, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,396,1, , , , , , , , ,244750040,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 06:25:56.903 UTC, , , , , , , , , ,1469,3276725,127400,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,130919,43462811648,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130919,1654578476434,,, , , , , , , , , ,3145728,130890, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,257332952,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:26:56.905 UTC, , , , , , , , , ,1469,3276725,127400,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,130919,43462406144,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130919,1654578476434,,, , , , , , , , , ,3145728,130890, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,273061592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:27:56.907 UTC, , , , , , , , , ,1469,3276725,127400,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,9,22, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,130919,43461812224,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130919,1654578476434,,, , , , , , , , , ,3145728,130890, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,286693080,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 06:28:56.909 UTC, , , , , , , , , ,1469,3280205,130880,2128, ,18, ,213, , , , , , , , , ,18,18, , , ,5,9,22, ,55, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,138542,43464851456,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138542,1654578476434,,, , , , , , , , , ,3145728,138513,49,49,49,49, , , , , , ,5, ,3,1, , ,1, , , , , , , , , ,7623,5, , , , , , , , ,300324568,1, , , , , , ,235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, ,1,113,29,51, , , , , , , , , 
2022-06-07 06:29:56.911 UTC, , , , , , , , , ,1469,3280205,130880,2128, ,18, ,10, , , , , , , , , ,18,18, , , ,5,9,22, ,4, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,138939,43463286784,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138939,1654578476434,,, , , , , , , , , ,3145728,138910,11,11,11,11, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,397,1, , , , , , ,1,16,118979936,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,1, , , , , , , , , 
2022-06-07 06:30:56.914 UTC, , , , , , , , , ,1469,3280205,130880,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,138939,43462746112,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138939,1654578476434,,, , , , , , , , , ,3145728,138910, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,132611424,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:31:56.916 UTC, , , , , , , , , ,1469,3280205,130880,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,138939,43462414336,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138939,1654578476434,,, , , , , , , , , ,3145728,138910, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,145194336,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:32:56.919 UTC, , , , , , , , , ,1469,3280205,130880,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,138939,43461644288,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138939,1654578476434,,, , , , , , , , , ,3145728,138910, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,160922976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:33:56.921 UTC, , , , , , , , , ,1469,3284205,134880,2128, ,18, ,219, , , , , , , , , ,18,18, , , ,5,9,22, ,58, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,146687,43451920384,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146687,1654578476434,,, , , , , , , , , ,3145728,146658,28,28,28,28, , , , , , ,5, ,3,1, , ,1, , , , , , , , , ,7748,5, , , , , , , , ,174554464,2, , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, ,2,117,30,51, , , , , , , , , 
2022-06-07 06:34:56.923 UTC, , , , , , , , , ,1469,3284205,134880,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,9,22, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,147085,43450109952,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147085,1654578476434,,, , , , , , , , , ,3145728,147056,17,17,17,17, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,188185952,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 06:35:56.924 UTC, , , , , , , , , ,1469,3284205,134880,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,147085,43449774080,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147085,1654578476434,,, , , , , , , , , ,3145728,147056, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,203914592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:36:56.925 UTC, , , , , , , , , ,1469,3284205,134880,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,147085,43449266176,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147085,1654578476434,,, , , , , , , , , ,3145728,147056, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,217546080,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:37:56.928 UTC, , , , , , , , , ,1469,3284205,134880,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,147085,43448983552,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147085,1654578476434,,, , , , , , , , , ,3145728,147056, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,231177568,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:38:56.929 UTC, , , , , , , , , ,1469,3287197,137872,2128, ,18, ,207, , , , , , , , , ,18,18, , , ,5,9,22, ,52, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,154945,43448385536,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,154945,1654578476434,,, , , , , , , , , ,3145728,154916,33,33,33,33, , , , , , ,5, ,3,1, , ,1, , , , , , , , , ,7860,5, , , , , , , , ,250051936,1, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, , ,109,28,51, , , , , , , , , 
2022-06-07 06:39:56.931 UTC, , , , , , , , , ,1469,3287197,137872,2128, ,18, ,22, , , , , , , , , ,18,18, , , ,5,9,22, ,10, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,155343,43447742464,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155343,1654578476434,,, , , , , , , , , ,3145728,155314,15,15,15,15, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,277314912,2, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,17,2,1, , , , , , , , , 
2022-06-07 06:40:56.933 UTC, , , , , , , , , ,1469,3287197,137872,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,155343,43447263232,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155343,1654578476434,,, , , , , , , , , ,3145728,155314, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,293043552,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:41:56.935 UTC, , , , , , , , , ,1469,3287197,137872,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,155343,43446837248,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155343,1654578476434,,, , , , , , , , , ,3145728,155314, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,4,87212320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:42:56.937 UTC, , , , , , , , , ,1469,3287197,137872,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,9,22, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,155343,43446378496,38,38,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155343,1654578476434,,, , , , , , , , , ,3145728,155314, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,100843808,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
